"p0","var.z","h2","t","nbar","nvar","psrv","nn"
0.964285714285714,0.2,0.25,96,2012383.56410256,11972540199.9038,1,468
0.964285714285714,0.2,0.25,97,2016648.87179487,10112333102.9129,1,468
0.964285714285714,0.2,0.25,98,2016144.3034188,12140216688.7643,1,468
0.964285714285714,0.2,0.25,99,2016910.43589744,11383331182.589,1,468
0.964285714285714,0.2,0.25,100,2007662.67735043,9705139224.65156,1,468
0.964285714285714,0.2,0.5,0,2020000,0,1,1000
0.964285714285714,0.2,0.5,1,378190.662,2073571571.37313,1,1000
0.964285714285714,0.2,0.5,2,201595.394,1704343215.06383,1,1000
0.964285714285714,0.2,0.5,3,145150.029,1754833778.27644,1,1000
0.964285714285714,0.2,0.5,4,130457.862,2362403024.38534,1,1000
0.964285714285714,0.2,0.5,5,136597.652,3980718234.74164,1,1000
0.964285714285714,0.2,0.5,6,160439.409,7764681567.83956,1,1000
0.964285714285714,0.2,0.5,7,210385.641851107,17073558150.6793,1,994
0.964285714285714,0.2,0.5,8,293665.034274194,36633703152.023,1,992
0.964285714285714,0.2,0.5,9,412967.677777778,71156786415.3956,1,990
0.964285714285714,0.2,0.5,10,572897.224469161,121879185201.763,1,989
0.964285714285714,0.2,0.5,11,765321.763691684,176237850149.017,1,986
0.964285714285714,0.2,0.5,12,966861.015212982,213628832500.094,1,986
0.964285714285714,0.2,0.5,13,1155522.7296748,218172017072.46,1,984
0.964285714285714,0.2,0.5,14,1311909.22052846,206122193745.088,1,984
0.964285714285714,0.2,0.5,15,1441199.13543788,170869903653.993,1,982
0.964285714285714,0.2,0.5,16,1547969.85932722,137773791001.623,1,981
0.964285714285714,0.2,0.5,17,1624831.68297655,104752524735.104,1,981
0.964285714285714,0.2,0.5,18,1699211.54230377,81204987698.9546,1,981
0.964285714285714,0.2,0.5,19,1749673.86034659,60883831156.5101,1,981
0.964285714285714,0.2,0.5,20,1791485.80122324,47407408197.986,1,981
0.964285714285714,0.2,0.5,21,1827337.30071356,38250739525.1227,1,981
0.964285714285714,0.2,0.5,22,1857484.20489297,31149816064.8855,1,981
0.964285714285714,0.2,0.5,23,1878435.68195719,27100979019.4763,1,981
0.964285714285714,0.2,0.5,24,1898613.34046891,22388086446.8656,1,981
0.964285714285714,0.2,0.5,25,1917222.7706422,20160805683.8749,1,981
0.964285714285714,0.2,0.5,26,1934456.60346585,17995251940.3599,1,981
0.964285714285714,0.2,0.5,27,1947588.9714577,17325684311.0318,1,981
0.964285714285714,0.2,0.5,28,1962145.32619776,16978868039.2404,1,981
0.964285714285714,0.2,0.5,29,1969505.25076453,15472105191.6615,1,981
0.964285714285714,0.2,0.5,30,1976706.41692151,15839093942.5658,1,981
0.964285714285714,0.2,0.5,31,1978619.13659531,15781529907.6221,1,981
0.964285714285714,0.2,0.5,32,1987657.24668705,13574975516.3983,1,981
0.964285714285714,0.2,0.5,33,1993649.70744139,13240463280.997,1,981
0.964285714285714,0.2,0.5,34,1996085.85626911,12155478475.4946,1,981
0.964285714285714,0.2,0.5,35,2001581.24464832,11648395335.5952,1,981
0.964285714285714,0.2,0.5,36,2004820.96636086,10772943661.2325,1,981
0.964285714285714,0.2,0.5,37,2002951.48827727,10843368447.4991,1,981
0.964285714285714,0.2,0.5,38,2004744.77879715,11460908077.599,1,981
0.964285714285714,0.2,0.5,39,2004583.75535168,11055472994.5095,1,981
0.964285714285714,0.2,0.5,40,2008972.05606524,11912413499.7815,1,981
0.964285714285714,0.2,0.5,41,2007993.35474006,11622333677.5495,1,981
0.964285714285714,0.2,0.5,42,2015772.72273191,11828080486.5271,1,981
0.964285714285714,0.2,0.5,43,2008791.88277268,11804377141.5383,1,981
0.964285714285714,0.2,0.5,44,2011862.34454638,11895868798.0608,1,981
0.964285714285714,0.2,0.5,45,2017132.97961264,11302191689.6771,1,981
0.964285714285714,0.2,0.5,46,2011911.45463812,11028805841.0829,1,981
0.964285714285714,0.2,0.5,47,2019453.50866463,10632828684.591,1,981
0.964285714285714,0.2,0.5,48,2016539.3343527,11423429097.0187,1,981
0.964285714285714,0.2,0.5,49,2011736.53211009,10528786744.5594,1,981
0.964285714285714,0.2,0.5,50,2012819.93985729,10182867952.6056,1,981
0.964285714285714,0.2,0.5,51,2016791.78287462,11020105914.36,1,981
0.964285714285714,0.2,0.5,52,2020272.42201835,11320408869.7421,1,981
0.964285714285714,0.2,0.5,53,2016906.27013252,11104983499.4545,1,981
0.964285714285714,0.2,0.5,54,2018473.05708461,10594890279.1233,1,981
0.964285714285714,0.2,0.5,55,2013385.68399592,10464239668.7245,1,981
0.964285714285714,0.2,0.5,56,2014150.95718654,10951035054.5186,1,981
0.964285714285714,0.2,0.5,57,2005422.95107034,10834249246.1792,1,981
0.964285714285714,0.2,0.5,58,2009199.38328237,11162622351.9815,1,981
0.964285714285714,0.2,0.5,59,2013514.89398573,10703631834.4765,1,981
0.964285714285714,0.2,0.5,60,2013264.29867482,11208631024.0995,1,981
0.964285714285714,0.2,0.5,61,2017364.01325178,11728679124.2804,1,981
0.964285714285714,0.2,0.5,62,2018007.69520897,10939499284.408,1,981
0.964285714285714,0.2,0.5,63,2017094.37104995,11178533022.303,1,981
0.964285714285714,0.2,0.5,64,2014270.69520897,11050707297.106,1,981
0.964285714285714,0.2,0.5,65,2022202.95310907,11823879880.8284,1,981
0.964285714285714,0.2,0.5,66,2018882.7196738,11817219742.5979,1,981
0.964285714285714,0.2,0.5,67,2008980.49847095,12176335144.8176,1,981
0.964285714285714,0.2,0.5,68,2014543.11722732,11007495194.5362,1,981
0.964285714285714,0.2,0.5,69,2020075.26095821,10007807635.8706,1,981
0.964285714285714,0.2,0.5,70,2016420.72884811,11397099700.8264,1,981
0.964285714285714,0.2,0.5,71,2013192.74413863,12244978483.2722,1,981
0.964285714285714,0.2,0.5,72,2008332.80122324,11163587375.8553,1,981
0.964285714285714,0.2,0.5,73,2021670.8756371,11307614487.4804,1,981
0.964285714285714,0.2,0.5,74,2015089.40265036,10773732804.7693,1,981
0.964285714285714,0.2,0.5,75,2017871.27828746,12582811475.9092,1,981
0.964285714285714,0.2,0.5,76,2014050.78083588,10523496139.8448,1,981
0.964285714285714,0.2,0.5,77,2013084.0224261,12995735187.7138,1,981
0.964285714285714,0.2,0.5,78,2014329.27726809,10694416688.1986,1,981
0.964285714285714,0.2,0.5,79,2011170.27319062,10842021132.8049,1,981
0.964285714285714,0.2,0.5,80,2011670.0224261,12082860501.0097,1,981
0.964285714285714,0.2,0.5,81,2011738.6941896,11079464359.3186,1,981
0.964285714285714,0.2,0.5,82,2011205.7930683,10594429014.0704,1,981
0.964285714285714,0.2,0.5,83,2021555.35881753,11053127329.4915,1,981
0.964285714285714,0.2,0.5,84,2012351.69520897,11122802510.6937,1,981
0.964285714285714,0.2,0.5,85,2014151.67787971,11450133736.7063,1,981
0.964285714285714,0.2,0.5,86,2013963.78287462,11621191949.1987,1,981
0.964285714285714,0.2,0.5,87,2017703.9745158,11850091328.6187,1,981
0.964285714285714,0.2,0.5,88,2017180.13353721,11960801601.3383,1,981
0.964285714285714,0.2,0.5,89,2012022.95616718,12358984603.9766,1,981
0.964285714285714,0.2,0.5,90,2012093.68705403,12054196932.5356,1,981
0.964285714285714,0.2,0.5,91,2013542.79510703,11579980855.957,1,981
0.964285714285714,0.2,0.5,92,2009420.22426096,10807188073.4456,1,981
0.964285714285714,0.2,0.5,93,2007949.39245668,11157037458.9958,1,981
0.964285714285714,0.2,0.5,94,2017388.72273191,11291806463.5516,1,981
0.964285714285714,0.2,0.5,95,2019649.3312946,11505056831.3667,1,981
0.964285714285714,0.2,0.5,96,2018393.57492355,10748530807.5671,1,981
0.964285714285714,0.2,0.5,97,2017257.24770642,11623933254.8947,1,981
0.964285714285714,0.2,0.5,98,2016894.84199796,11211438391.1862,1,981
0.964285714285714,0.2,0.5,99,2019510.54638124,11405863611.4114,1,981
0.964285714285714,0.2,0.5,100,2013664.48929664,11122361006.1338,1,981
0.964285714285714,0.2,1,0,2020000,0,1,1000
0.964285714285714,0.2,1,1,379392.663,2074252645.63106,1,1000
0.964285714285714,0.2,1,2,252091.455,2228577026.63061,1,1000
0.964285714285714,0.2,1,3,254458.491,4162464462.7787,1,1000
0.964285714285714,0.2,1,4,330279.191,9538217898.73726,1,1000
0.964285714285714,0.2,1,5,483617.997,22375420075.4805,1,1000
0.964285714285714,0.2,1,6,740047.2,48322550758.2783,1,1000
0.964285714285714,0.2,1,7,1076982.695,72066101119.8759,1,1000
0.964285714285714,0.2,1,8,1418255.029,66765828854.9151,1,1000
0.964285714285714,0.2,1,9,1676061.771,39328404771.9485,1,1000
0.964285714285714,0.2,1,10,1817200.686,20649504428.6881,1,1000
0.964285714285714,0.2,1,11,1894999.37,14603326702.3114,1,1000
0.964285714285714,0.2,1,12,1932635.303,12012335050.854,1,1000
0.964285714285714,0.2,1,13,1965360.717,11408712796.4654,1,1000
0.964285714285714,0.2,1,14,1972609.386,11214541627.036,1,1000
0.964285714285714,0.2,1,15,1987475.273,10977451905.4279,1,1000
0.964285714285714,0.2,1,16,1997711.825,11273276811.7942,1,1000
0.964285714285714,0.2,1,17,2006840.71,10960260735.3152,1,1000
0.964285714285714,0.2,1,18,2010647.097,10629344660.5161,1,1000
0.964285714285714,0.2,1,19,2008241.782,11346203647.4599,1,1000
0.964285714285714,0.2,1,20,2011270.065,11032084351.4562,1,1000
0.964285714285714,0.2,1,21,2008301.675,11403118213.3687,1,1000
0.964285714285714,0.2,1,22,2013342.484,11094933224.7425,1,1000
0.964285714285714,0.2,1,23,2008265.214,11373718186.2465,1,1000
0.964285714285714,0.2,1,24,2019124.027,11217271797.2195,1,1000
0.964285714285714,0.2,1,25,2021492.477,10778307809.8373,1,1000
0.964285714285714,0.2,1,26,2017548.023,11505004186.9354,1,1000
0.964285714285714,0.2,1,27,2016489.24,11479631717.8162,1,1000
0.964285714285714,0.2,1,28,2015315.62,11518126505.4991,1,1000
0.964285714285714,0.2,1,29,2018826.077,11948638535.2143,1,1000
0.964285714285714,0.2,1,30,2020927.483,11602646946.252,1,1000
0.964285714285714,0.2,1,31,2018459.548,11610895286.8125,1,1000
0.964285714285714,0.2,1,32,2016896.977,11060134941.7442,1,1000
0.964285714285714,0.2,1,33,2019596.101,11626194606.7495,1,1000
0.964285714285714,0.2,1,34,2019025.552,11740223764.9522,1,1000
0.964285714285714,0.2,1,35,2015295.117,11835391242.684,1,1000
0.964285714285714,0.2,1,36,2012935.252,11718011288.6131,1,1000
0.964285714285714,0.2,1,37,2019872.437,10997448720.0741,1,1000
0.964285714285714,0.2,1,38,2014995.349,11490566403.5427,1,1000
0.964285714285714,0.2,1,39,2017765.88,11390019631.3169,1,1000
0.964285714285714,0.2,1,40,2025750.637,10594543480.73,1,1000
0.964285714285714,0.2,1,41,2022166.248,11163470857.5641,1,1000
0.964285714285714,0.2,1,42,2023731.344,11074652676.0717,1,1000
0.964285714285714,0.2,1,43,2019032.521,11858918819.3629,1,1000
0.964285714285714,0.2,1,44,2015916.671,11971394975.9267,1,1000
0.964285714285714,0.2,1,45,2022336.534,10378535324.8877,1,1000
0.964285714285714,0.2,1,46,2015688.512,11930190203.2151,1,1000
0.964285714285714,0.2,1,47,2019028.077,10826768968.3935,1,1000
0.964285714285714,0.2,1,48,2015363.494,11495417992.6586,1,1000
0.964285714285714,0.2,1,49,2020375.013,10655663355.2901,1,1000
0.964285714285714,0.2,1,50,2016388.947,10098634568.0683,1,1000
0.964285714285714,0.2,1,51,2013890.611,11043897968.2599,1,1000
0.964285714285714,0.2,1,52,2017630.338,11166893505.0488,1,1000
0.964285714285714,0.2,1,53,2018390.969,11584025074.1362,1,1000
0.964285714285714,0.2,1,54,2014944.95,11570699497.2267,1,1000
0.964285714285714,0.2,1,55,2022897.286,11473678591.9321,1,1000
0.964285714285714,0.2,1,56,2017180.08,11755263873.3029,1,1000
0.964285714285714,0.2,1,57,2018928.289,11177881964.2798,1,1000
0.964285714285714,0.2,1,58,2016165.03,11498714579.4325,1,1000
0.964285714285714,0.2,1,59,2019831.027,10962435194.0663,1,1000
0.964285714285714,0.2,1,60,2015222.397,11719237347.6711,1,1000
0.964285714285714,0.2,1,61,2015540.244,10712425099.538,1,1000
0.964285714285714,0.2,1,62,2017977.677,10722234181.0697,1,1000
0.964285714285714,0.2,1,63,2022596.407,11083663215.1545,1,1000
0.964285714285714,0.2,1,64,2016129.276,11400509010.4623,1,1000
0.964285714285714,0.2,1,65,2017169.374,11073359022.4205,1,1000
0.964285714285714,0.2,1,66,2020546.208,11286615739.0658,1,1000
0.964285714285714,0.2,1,67,2017415.713,11437505611.35,1,1000
0.964285714285714,0.2,1,68,2018399.655,11247693598.2963,1,1000
0.964285714285714,0.2,1,69,2012777.692,11301636230.6178,1,1000
0.964285714285714,0.2,1,70,2016714.975,11881107940.7832,1,1000
0.964285714285714,0.2,1,71,2016431.367,12140638052.9953,1,1000
0.964285714285714,0.2,1,72,2012737.696,10938709145.7613,1,1000
0.964285714285714,0.2,1,73,2015577.412,11898356511.2795,1,1000
0.964285714285714,0.2,1,74,2012940.302,10369319722.6174,1,1000
0.964285714285714,0.2,1,75,2016498.33,11248256625.3364,1,1000
0.964285714285714,0.2,1,76,2016087.664,10716437254.3374,1,1000
0.964285714285714,0.2,1,77,2014760.221,11424121735.2354,1,1000
0.964285714285714,0.2,1,78,2014173.512,11434691281.3032,1,1000
0.964285714285714,0.2,1,79,2018962.124,11823522595.7944,1,1000
0.964285714285714,0.2,1,80,2018909.604,11435874247.3445,1,1000
0.964285714285714,0.2,1,81,2018513.179,10804391367.4564,1,1000
0.964285714285714,0.2,1,82,2017722.955,10184345963.5525,1,1000
0.964285714285714,0.2,1,83,2019885.163,11495540824.0024,1,1000
0.964285714285714,0.2,1,84,2010945.35,11593415275.9975,1,1000
0.964285714285714,0.2,1,85,2017549.942,11298787052.5152,1,1000
0.964285714285714,0.2,1,86,2019656.095,11369834551.9059,1,1000
0.964285714285714,0.2,1,87,2016895.967,10863536403.4894,1,1000
0.964285714285714,0.2,1,88,2022580.146,11811302554.0367,1,1000
0.964285714285714,0.2,1,89,2021524.09,10757303865.3593,1,1000
0.964285714285714,0.2,1,90,2014403.489,11751645637.6135,1,1000
0.964285714285714,0.2,1,91,2018314.31,11241952844.3763,1,1000
0.964285714285714,0.2,1,92,2018546.711,11159054430.9364,1,1000
0.964285714285714,0.2,1,93,2014580.239,11454811139.6455,1,1000
0.964285714285714,0.2,1,94,2018913.644,11802919502.736,1,1000
0.964285714285714,0.2,1,95,2019458.135,11410584420.233,1,1000
0.964285714285714,0.2,1,96,2014483.986,11115199497.9357,1,1000
0.964285714285714,0.2,1,97,2022603.073,12146205239.6573,1,1000
0.964285714285714,0.2,1,98,2020607.01,11508169597.3553,1,1000
0.964285714285714,0.2,1,99,2021085.346,11081766241.0033,1,1000
0.964285714285714,0.2,1,100,2021961.016,11148630594.3801,1,1000
0.964285714285714,0.4,0.25,0,2020000,0,1,1000
0.964285714285714,0.4,0.25,1,484684.355,2582706457.11409,1,1000
0.964285714285714,0.4,0.25,2,277282.875,2264067861.81919,1,1000
0.964285714285714,0.4,0.25,3,202636.502,2300116300.83283,1,1000
0.964285714285714,0.4,0.25,4,176319.033,2872729502.68059,1,1000
0.964285714285714,0.4,0.25,5,175300.953,4397552894.6054,1,1000
0.964285714285714,0.4,0.25,6,193305.819,7286881743.62987,1,1000
0.964285714285714,0.4,0.25,7,230259.194,12791115564.8152,1,1000
0.964285714285714,0.4,0.25,8,290848.791,24122484003.9573,1,1000
0.964285714285714,0.4,0.25,9,382411.351,44693573109.5213,1,1000
0.964285714285714,0.4,0.25,10,503946.627627628,76616044985.2139,1,999
0.964285714285714,0.4,0.25,11,649611.476476477,111709817058.26,1,999
0.964285714285714,0.4,0.25,12,817846.943943944,147399727179.45,1,999
0.964285714285714,0.4,0.25,13,991734.585170341,167452112220.488,1,998
0.964285714285714,0.4,0.25,14,1147710.66633267,165984743722.251,1,998
0.964285714285714,0.4,0.25,15,1290357.98597194,154627803211.163,1,998
0.964285714285714,0.4,0.25,16,1410504.10330993,133091995724.103,1,997
0.964285714285714,0.4,0.25,17,1502986.77432297,111421636723.609,1,997
0.964285714285714,0.4,0.25,18,1579442.96389167,89860195517.334,1,997
0.964285714285714,0.4,0.25,19,1643989.9669007,73289044039.7891,1,997
0.964285714285714,0.4,0.25,20,1691703.80541625,59265271338.1549,1,997
0.964285714285714,0.4,0.25,21,1733312.7662989,52538017844.1371,1,997
0.964285714285714,0.4,0.25,22,1776887.63089268,42970367608.5845,1,997
0.964285714285714,0.4,0.25,23,1809537.88164493,37393594338.5944,1,997
0.964285714285714,0.4,0.25,24,1837089.20260782,34143374668.7179,1,997
0.964285714285714,0.4,0.25,25,1855458.9448345,30574639364.1184,1,997
0.964285714285714,0.4,0.25,26,1875641.01404213,26195357861.5741,1,997
0.964285714285714,0.4,0.25,27,1896963.36008024,24219635227.2467,1,997
0.964285714285714,0.4,0.25,28,1916284.2447342,22490863733.687,1,997
0.964285714285714,0.4,0.25,29,1926517.56068205,21529950569.6823,1,997
0.964285714285714,0.4,0.25,30,1941291.72316951,19031717052.9514,1,997
0.964285714285714,0.4,0.25,31,1942206.80140421,17844563870.7396,1,997
0.964285714285714,0.4,0.25,32,1953511.40621866,16956053023.4121,1,997
0.964285714285714,0.4,0.25,33,1965088.11334002,14926224446.5524,1,997
0.964285714285714,0.4,0.25,34,1968072.12136409,14020709186.1288,1,997
0.964285714285714,0.4,0.25,35,1965677.70210632,13216470813.4523,1,997
0.964285714285714,0.4,0.25,36,1978762.6218656,11967788185.4984,1,997
0.964285714285714,0.4,0.25,37,1985188.22768305,12435972876.3808,1,997
0.964285714285714,0.4,0.25,38,1991639.56469408,12598525704.6055,1,997
0.964285714285714,0.4,0.25,39,1995694.96288867,12433018872.6803,1,997
0.964285714285714,0.4,0.25,40,1996993.67903711,11798371067.4411,1,997
0.964285714285714,0.4,0.25,41,1997067.42828485,11614841290.725,1,997
0.964285714285714,0.4,0.25,42,2001395.13139418,12041976553.5881,1,997
0.964285714285714,0.4,0.25,43,2002602.47141424,11513174768.8318,1,997
0.964285714285714,0.4,0.25,44,2009130.09027081,11418628151.1826,1,997
0.964285714285714,0.4,0.25,45,2011019.71213641,11823492817.3237,1,997
0.964285714285714,0.4,0.25,46,2003883.25677031,11340062690.8296,1,997
0.964285714285714,0.4,0.25,47,2010264.08625878,11755139825.8379,1,997
0.964285714285714,0.4,0.25,48,2011298.5005015,10945043912.939,1,997
0.964285714285714,0.4,0.25,49,2008281.67001003,10818705992.0165,1,997
0.964285714285714,0.4,0.25,50,2011940.26078235,9925505627.10261,1,997
0.964285714285714,0.4,0.25,51,2009272.4222668,11584311413.5474,1,997
0.964285714285714,0.4,0.25,52,2016010.85456369,10820850073.9236,1,997
0.964285714285714,0.4,0.25,53,2009852.58976931,10660838940.1117,1,997
0.964285714285714,0.4,0.25,54,2013279.19458375,11671965984.0284,1,997
0.964285714285714,0.4,0.25,55,2015856.46740221,10685266812.45,1,997
0.964285714285714,0.4,0.25,56,2017119.3219659,10990191687.8651,1,997
0.964285714285714,0.4,0.25,57,2016837.69709127,11457795597.7174,1,997
0.964285714285714,0.4,0.25,58,2018611.9338014,11773513342.341,1,997
0.964285714285714,0.4,0.25,59,2020970.89669007,11755359498.2152,1,997
0.964285714285714,0.4,0.25,60,2019163.02708124,11693268299.2934,1,997
0.964285714285714,0.4,0.25,61,2018834.09327984,10945662403.169,1,997
0.964285714285714,0.4,0.25,62,2017293.76730191,12103633317.0582,1,997
0.964285714285714,0.4,0.25,63,2016707.11634905,11294933206.5788,1,997
0.964285714285714,0.4,0.25,64,2016853.19658977,11912976306.9171,1,997
0.964285714285714,0.4,0.25,65,2015608.17151454,10504342968.2828,1,997
0.964285714285714,0.4,0.25,66,2016522.64192578,12134494756.8968,1,997
0.964285714285714,0.4,0.25,67,2019943.8776329,11455577627.1517,1,997
0.964285714285714,0.4,0.25,68,2011676.76930792,11552672595.7941,1,997
0.964285714285714,0.4,0.25,69,2017898.04513541,11289446295.9508,1,997
0.964285714285714,0.4,0.25,70,2010106.15346038,10889606617.2907,1,997
0.964285714285714,0.4,0.25,71,2016587.67903711,11323143737.7202,1,997
0.964285714285714,0.4,0.25,72,2023882.57372116,11100128776.7187,1,997
0.964285714285714,0.4,0.25,73,2018630.97893681,11470722098.4303,1,997
0.964285714285714,0.4,0.25,74,2016506.63590772,11760285403.543,1,997
0.964285714285714,0.4,0.25,75,2018779.79438315,11653874090.4125,1,997
0.964285714285714,0.4,0.25,76,2017802.81945838,10821316734.4071,1,997
0.964285714285714,0.4,0.25,77,2012721.9217653,11524210633.4638,1,997
0.964285714285714,0.4,0.25,78,2025886.66900702,11417728296.7136,1,997
0.964285714285714,0.4,0.25,79,2012375.86760281,11326692856.131,1,997
0.964285714285714,0.4,0.25,80,2016326.82146439,11490117268.2813,1,997
0.964285714285714,0.4,0.25,81,2020303.10130391,11102729081.0751,1,997
0.964285714285714,0.4,0.25,82,2022407.28485456,11945231234.963,1,997
0.964285714285714,0.4,0.25,83,2016169.69909729,11261655019.8772,1,997
0.964285714285714,0.4,0.25,84,2015886.75727182,10605532604.2844,1,997
0.964285714285714,0.4,0.25,85,2013601.13841525,10911314130.1374,1,997
0.964285714285714,0.4,0.25,86,2017478.54563691,11598462415.6478,1,997
0.964285714285714,0.4,0.25,87,2020984.57271815,11474380094.4658,1,997
0.964285714285714,0.4,0.25,88,2019578.87963892,12128718431.3088,1,997
0.964285714285714,0.4,0.25,89,2021370.13540622,11165517997.1594,1,997
0.964285714285714,0.4,0.25,90,2016024.02407222,11712706913.3328,1,997
0.964285714285714,0.4,0.25,91,2014332.55265797,11742030310.7334,1,997
0.964285714285714,0.4,0.25,92,2020390.52657974,10852596098.2275,1,997
0.964285714285714,0.4,0.25,93,2016072.64994985,11208689477.0751,1,997
0.964285714285714,0.4,0.25,94,2011544.06118355,10581790159.2402,1,997
0.964285714285714,0.4,0.25,95,2014607.49147442,11264923797.5474,1,997
0.964285714285714,0.4,0.25,96,2022242.86860582,10982678391.7307,1,997
0.964285714285714,0.4,0.25,97,2020381.81444333,11976313550.8822,1,997
0.964285714285714,0.4,0.25,98,2017735.55366098,11131236696.4482,1,997
0.964285714285714,0.4,0.25,99,2022181.27582748,11924286945.467,1,997
0.964285714285714,0.4,0.25,100,2021345.21464393,11944117798.6667,1,997
0.964285714285714,0.4,0.5,0,2020000,0,1,1000
0.964285714285714,0.4,0.5,1,482569.112,2535205314.57603,1,1000
0.964285714285714,0.4,0.5,2,330559.466,2904280412.81766,1,1000
0.964285714285714,0.4,0.5,3,316306.447,4482785960.35955,1,1000
0.964285714285714,0.4,0.5,4,369672.625,8922461263.17555,1,1000
0.964285714285714,0.4,0.5,5,487324.192,18771351054.3815,1,1000
0.964285714285714,0.4,0.5,6,678521.03,35226309791.0221,1,1000
0.964285714285714,0.4,0.5,7,936062.748,54918635944.0966,1,1000
0.964285714285714,0.4,0.5,8,1228041.224,62406749223.3312,1,1000
0.964285714285714,0.4,0.5,9,1477270.238,48526298569.8252,1,1000
0.964285714285714,0.4,0.5,10,1673742.609,31274786235.3735,1,1000
0.964285714285714,0.4,0.5,11,1787588.092,20289251669.0746,1,1000
0.964285714285714,0.4,0.5,12,1862047.211,15897437934.0005,1,1000
0.964285714285714,0.4,0.5,13,1906923.531,13593466036.6177,1,1000
0.964285714285714,0.4,0.5,14,1938311.301,11808311554.617,1,1000
0.964285714285714,0.4,0.5,15,1962891.469,12027985123.2923,1,1000
0.964285714285714,0.4,0.5,16,1978908.251,11349003530.1542,1,1000
0.964285714285714,0.4,0.5,17,1984752.919,11051440650.561,1,1000
0.964285714285714,0.4,0.5,18,1997383.878,11744359875.4826,1,1000
0.964285714285714,0.4,0.5,19,1993348.928,12709310305.168,1,1000
0.964285714285714,0.4,0.5,20,2006443.881,11069398948.4233,1,1000
0.964285714285714,0.4,0.5,21,2008140.681,10751441440.9162,1,1000
0.964285714285714,0.4,0.5,22,2015875.059,11504111251.7232,1,1000
0.964285714285714,0.4,0.5,23,2014359.756,11953242431.2657,1,1000
0.964285714285714,0.4,0.5,24,2014773.553,10973657630.9181,1,1000
0.964285714285714,0.4,0.5,25,2012812.537,12029116721.4681,1,1000
0.964285714285714,0.4,0.5,26,2019141.197,11675818182.9592,1,1000
0.964285714285714,0.4,0.5,27,2014148.262,11779854844.5779,1,1000
0.964285714285714,0.4,0.5,28,2010215.524,11261659978.8463,1,1000
0.964285714285714,0.4,0.5,29,2015970.1,10926927585.2172,1,1000
0.964285714285714,0.4,0.5,30,2014862.332,11278652597.8897,1,1000
0.964285714285714,0.4,0.5,31,2017569.637,11554289054.9001,1,1000
0.964285714285714,0.4,0.5,32,2016018.681,11539360064.0513,1,1000
0.964285714285714,0.4,0.5,33,2010988.376,11193278981.4301,1,1000
0.964285714285714,0.4,0.5,34,2018491.161,11127017364.3494,1,1000
0.964285714285714,0.4,0.5,35,2018834.157,11936848683.8202,1,1000
0.964285714285714,0.4,0.5,36,2012765.572,11269302937.6104,1,1000
0.964285714285714,0.4,0.5,37,2021070.701,11281781815.6312,1,1000
0.964285714285714,0.4,0.5,38,2017190.079,11565511787.9587,1,1000
0.964285714285714,0.4,0.5,39,2021052.319,13031640480.2395,1,1000
0.964285714285714,0.4,0.5,40,2021481.67,11544399681.3484,1,1000
0.964285714285714,0.4,0.5,41,2016755.375,10500026123.8482,1,1000
0.964285714285714,0.4,0.5,42,2023704.276,10590462467.9858,1,1000
0.964285714285714,0.4,0.5,43,2022688.822,11498176816.3687,1,1000
0.964285714285714,0.4,0.5,44,2019784.062,11671152465.7639,1,1000
0.964285714285714,0.4,0.5,45,2018366.527,11453906232.2375,1,1000
0.964285714285714,0.4,0.5,46,2015371.978,10579126811.3889,1,1000
0.964285714285714,0.4,0.5,47,2016172.302,11072242082.0709,1,1000
0.964285714285714,0.4,0.5,48,2013394.297,11272327957.6204,1,1000
0.964285714285714,0.4,0.5,49,2012421.263,11283449223.0168,1,1000
0.964285714285714,0.4,0.5,50,2018213.714,11427193441.6178,1,1000
0.964285714285714,0.4,0.5,51,2013792.338,11117985785.7195,1,1000
0.964285714285714,0.4,0.5,52,2007367.122,11513962070.4576,1,1000
0.964285714285714,0.4,0.5,53,2017034.236,11435229543.3276,1,1000
0.964285714285714,0.4,0.5,54,2016408.238,11396060569.1245,1,1000
0.964285714285714,0.4,0.5,55,2018635.894,11407508376.4752,1,1000
0.964285714285714,0.4,0.5,56,2016642.154,10505305688.761,1,1000
0.964285714285714,0.4,0.5,57,2010150.985,12282208201.5043,1,1000
0.964285714285714,0.4,0.5,58,2022430.767,11161405754.6153,1,1000
0.964285714285714,0.4,0.5,59,2015621.751,11620486112.8539,1,1000
0.964285714285714,0.4,0.5,60,2015055.646,11360588513.6603,1,1000
0.964285714285714,0.4,0.5,61,2016019.59,11671778790.2542,1,1000
0.964285714285714,0.4,0.5,62,2015766.383,11936583151.0754,1,1000
0.964285714285714,0.4,0.5,63,2018024.339,10831605216.6247,1,1000
0.964285714285714,0.4,0.5,64,2018606.604,11739948167.3025,1,1000
0.964285714285714,0.4,0.5,65,2014960.201,12012697832.8054,1,1000
0.964285714285714,0.4,0.5,66,2018153.013,11176700046.7256,1,1000
0.964285714285714,0.4,0.5,67,2020655.995,12096133835.4224,1,1000
0.964285714285714,0.4,0.5,68,2018680.839,11638943204.6938,1,1000
0.964285714285714,0.4,0.5,69,2021010.909,12105297488.1148,1,1000
0.964285714285714,0.4,0.5,70,2024767.099,11696649680.8801,1,1000
0.964285714285714,0.4,0.5,71,2017257.749,11226412037.4835,1,1000
0.964285714285714,0.4,0.5,72,2019822.947,11171247069.6018,1,1000
