"t","n","trial","p0","h2","var.z"
27,18064,3001,0.964285714285714,0.5,0.1
28,18742,3001,0.964285714285714,0.5,0.1
29,17614,3001,0.964285714285714,0.5,0.1
30,17634,3001,0.964285714285714,0.5,0.1
31,17992,3001,0.964285714285714,0.5,0.1
32,16972,3001,0.964285714285714,0.5,0.1
33,17753,3001,0.964285714285714,0.5,0.1
34,18723,3001,0.964285714285714,0.5,0.1
35,18098,3001,0.964285714285714,0.5,0.1
36,19960,3001,0.964285714285714,0.5,0.1
37,19687,3001,0.964285714285714,0.5,0.1
38,18754,3001,0.964285714285714,0.5,0.1
39,18406,3001,0.964285714285714,0.5,0.1
40,19739,3001,0.964285714285714,0.5,0.1
41,18508,3001,0.964285714285714,0.5,0.1
42,19652,3001,0.964285714285714,0.5,0.1
43,18133,3001,0.964285714285714,0.5,0.1
44,18784,3001,0.964285714285714,0.5,0.1
45,19131,3001,0.964285714285714,0.5,0.1
46,20804,3001,0.964285714285714,0.5,0.1
47,21087,3001,0.964285714285714,0.5,0.1
48,18427,3001,0.964285714285714,0.5,0.1
49,19771,3001,0.964285714285714,0.5,0.1
50,19024,3001,0.964285714285714,0.5,0.1
51,19600,3001,0.964285714285714,0.5,0.1
52,18153,3001,0.964285714285714,0.5,0.1
53,18833,3001,0.964285714285714,0.5,0.1
54,19906,3001,0.964285714285714,0.5,0.1
55,19633,3001,0.964285714285714,0.5,0.1
56,19966,3001,0.964285714285714,0.5,0.1
57,19718,3001,0.964285714285714,0.5,0.1
58,20526,3001,0.964285714285714,0.5,0.1
59,18210,3001,0.964285714285714,0.5,0.1
60,19894,3001,0.964285714285714,0.5,0.1
61,20354,3001,0.964285714285714,0.5,0.1
62,19217,3001,0.964285714285714,0.5,0.1
63,19931,3001,0.964285714285714,0.5,0.1
64,20655,3001,0.964285714285714,0.5,0.1
65,18879,3001,0.964285714285714,0.5,0.1
66,18930,3001,0.964285714285714,0.5,0.1
67,19426,3001,0.964285714285714,0.5,0.1
68,19124,3001,0.964285714285714,0.5,0.1
69,19191,3001,0.964285714285714,0.5,0.1
70,19342,3001,0.964285714285714,0.5,0.1
71,18356,3001,0.964285714285714,0.5,0.1
72,21302,3001,0.964285714285714,0.5,0.1
73,21092,3001,0.964285714285714,0.5,0.1
74,19254,3001,0.964285714285714,0.5,0.1
75,18625,3001,0.964285714285714,0.5,0.1
76,18649,3001,0.964285714285714,0.5,0.1
77,20744,3001,0.964285714285714,0.5,0.1
78,20198,3001,0.964285714285714,0.5,0.1
79,20951,3001,0.964285714285714,0.5,0.1
80,19863,3001,0.964285714285714,0.5,0.1
81,20067,3001,0.964285714285714,0.5,0.1
82,18168,3001,0.964285714285714,0.5,0.1
83,20048,3001,0.964285714285714,0.5,0.1
84,19931,3001,0.964285714285714,0.5,0.1
85,21190,3001,0.964285714285714,0.5,0.1
86,19759,3001,0.964285714285714,0.5,0.1
87,20737,3001,0.964285714285714,0.5,0.1
88,20790,3001,0.964285714285714,0.5,0.1
89,20007,3001,0.964285714285714,0.5,0.1
90,21323,3001,0.964285714285714,0.5,0.1
91,20912,3001,0.964285714285714,0.5,0.1
92,21194,3001,0.964285714285714,0.5,0.1
93,20916,3001,0.964285714285714,0.5,0.1
94,18953,3001,0.964285714285714,0.5,0.1
95,21421,3001,0.964285714285714,0.5,0.1
96,19673,3001,0.964285714285714,0.5,0.1
97,22393,3001,0.964285714285714,0.5,0.1
98,19653,3001,0.964285714285714,0.5,0.1
99,21475,3001,0.964285714285714,0.5,0.1
100,18496,3001,0.964285714285714,0.5,0.1
0,20000,3002,0.964285714285714,0.5,0.1
1,3989,3002,0.964285714285714,0.5,0.1
2,1539,3002,0.964285714285714,0.5,0.1
3,601,3002,0.964285714285714,0.5,0.1
4,301,3002,0.964285714285714,0.5,0.1
5,242,3002,0.964285714285714,0.5,0.1
6,213,3002,0.964285714285714,0.5,0.1
7,63,3002,0.964285714285714,0.5,0.1
8,188,3002,0.964285714285714,0.5,0.1
9,254,3002,0.964285714285714,0.5,0.1
10,277,3002,0.964285714285714,0.5,0.1
11,494,3002,0.964285714285714,0.5,0.1
12,966,3002,0.964285714285714,0.5,0.1
13,1413,3002,0.964285714285714,0.5,0.1
14,1513,3002,0.964285714285714,0.5,0.1
15,1759,3002,0.964285714285714,0.5,0.1
16,1887,3002,0.964285714285714,0.5,0.1
17,2178,3002,0.964285714285714,0.5,0.1
18,2831,3002,0.964285714285714,0.5,0.1
19,3339,3002,0.964285714285714,0.5,0.1
20,4679,3002,0.964285714285714,0.5,0.1
21,5633,3002,0.964285714285714,0.5,0.1
22,6790,3002,0.964285714285714,0.5,0.1
23,8942,3002,0.964285714285714,0.5,0.1
24,10609,3002,0.964285714285714,0.5,0.1
25,11162,3002,0.964285714285714,0.5,0.1
26,12599,3002,0.964285714285714,0.5,0.1
27,11675,3002,0.964285714285714,0.5,0.1
28,13046,3002,0.964285714285714,0.5,0.1
29,14630,3002,0.964285714285714,0.5,0.1
30,15251,3002,0.964285714285714,0.5,0.1
31,14914,3002,0.964285714285714,0.5,0.1
32,15877,3002,0.964285714285714,0.5,0.1
33,14851,3002,0.964285714285714,0.5,0.1
34,14879,3002,0.964285714285714,0.5,0.1
35,16346,3002,0.964285714285714,0.5,0.1
36,16073,3002,0.964285714285714,0.5,0.1
37,17398,3002,0.964285714285714,0.5,0.1
38,17072,3002,0.964285714285714,0.5,0.1
39,16357,3002,0.964285714285714,0.5,0.1
40,18347,3002,0.964285714285714,0.5,0.1
41,18116,3002,0.964285714285714,0.5,0.1
42,18758,3002,0.964285714285714,0.5,0.1
43,16814,3002,0.964285714285714,0.5,0.1
44,17848,3002,0.964285714285714,0.5,0.1
45,17517,3002,0.964285714285714,0.5,0.1
46,17349,3002,0.964285714285714,0.5,0.1
47,20079,3002,0.964285714285714,0.5,0.1
48,20592,3002,0.964285714285714,0.5,0.1
49,18215,3002,0.964285714285714,0.5,0.1
50,19822,3002,0.964285714285714,0.5,0.1
51,20649,3002,0.964285714285714,0.5,0.1
52,19584,3002,0.964285714285714,0.5,0.1
53,20194,3002,0.964285714285714,0.5,0.1
54,19174,3002,0.964285714285714,0.5,0.1
55,18795,3002,0.964285714285714,0.5,0.1
56,18945,3002,0.964285714285714,0.5,0.1
57,19387,3002,0.964285714285714,0.5,0.1
58,21564,3002,0.964285714285714,0.5,0.1
59,18997,3002,0.964285714285714,0.5,0.1
60,18688,3002,0.964285714285714,0.5,0.1
61,21419,3002,0.964285714285714,0.5,0.1
62,20703,3002,0.964285714285714,0.5,0.1
63,18921,3002,0.964285714285714,0.5,0.1
64,18811,3002,0.964285714285714,0.5,0.1
65,20118,3002,0.964285714285714,0.5,0.1
66,19360,3002,0.964285714285714,0.5,0.1
67,18938,3002,0.964285714285714,0.5,0.1
68,19146,3002,0.964285714285714,0.5,0.1
69,21250,3002,0.964285714285714,0.5,0.1
70,20256,3002,0.964285714285714,0.5,0.1
71,18454,3002,0.964285714285714,0.5,0.1
72,19639,3002,0.964285714285714,0.5,0.1
73,19851,3002,0.964285714285714,0.5,0.1
74,20664,3002,0.964285714285714,0.5,0.1
75,18851,3002,0.964285714285714,0.5,0.1
76,21912,3002,0.964285714285714,0.5,0.1
77,18640,3002,0.964285714285714,0.5,0.1
78,18851,3002,0.964285714285714,0.5,0.1
79,20949,3002,0.964285714285714,0.5,0.1
80,20878,3002,0.964285714285714,0.5,0.1
81,20899,3002,0.964285714285714,0.5,0.1
82,19410,3002,0.964285714285714,0.5,0.1
83,20101,3002,0.964285714285714,0.5,0.1
84,19777,3002,0.964285714285714,0.5,0.1
85,20235,3002,0.964285714285714,0.5,0.1
86,22104,3002,0.964285714285714,0.5,0.1
87,20711,3002,0.964285714285714,0.5,0.1
88,19563,3002,0.964285714285714,0.5,0.1
89,20160,3002,0.964285714285714,0.5,0.1
90,19265,3002,0.964285714285714,0.5,0.1
91,21127,3002,0.964285714285714,0.5,0.1
92,21041,3002,0.964285714285714,0.5,0.1
93,18480,3002,0.964285714285714,0.5,0.1
94,19247,3002,0.964285714285714,0.5,0.1
95,18249,3002,0.964285714285714,0.5,0.1
96,19966,3002,0.964285714285714,0.5,0.1
97,18308,3002,0.964285714285714,0.5,0.1
98,19379,3002,0.964285714285714,0.5,0.1
99,20444,3002,0.964285714285714,0.5,0.1
100,18971,3002,0.964285714285714,0.5,0.1
0,20000,3003,0.964285714285714,0.5,0.1
1,3725,3003,0.964285714285714,0.5,0.1
2,1279,3003,0.964285714285714,0.5,0.1
3,546,3003,0.964285714285714,0.5,0.1
4,358,3003,0.964285714285714,0.5,0.1
5,394,3003,0.964285714285714,0.5,0.1
6,302,3003,0.964285714285714,0.5,0.1
7,121,3003,0.964285714285714,0.5,0.1
8,58,3003,0.964285714285714,0.5,0.1
9,1,3003,0.964285714285714,0.5,0.1
0,20000,3004,0.964285714285714,0.5,0.1
1,3329,3004,0.964285714285714,0.5,0.1
2,1036,3004,0.964285714285714,0.5,0.1
3,912,3004,0.964285714285714,0.5,0.1
4,813,3004,0.964285714285714,0.5,0.1
5,719,3004,0.964285714285714,0.5,0.1
6,741,3004,0.964285714285714,0.5,0.1
7,810,3004,0.964285714285714,0.5,0.1
8,390,3004,0.964285714285714,0.5,0.1
9,346,3004,0.964285714285714,0.5,0.1
10,616,3004,0.964285714285714,0.5,0.1
11,550,3004,0.964285714285714,0.5,0.1
12,506,3004,0.964285714285714,0.5,0.1
13,658,3004,0.964285714285714,0.5,0.1
14,720,3004,0.964285714285714,0.5,0.1
15,642,3004,0.964285714285714,0.5,0.1
16,339,3004,0.964285714285714,0.5,0.1
17,285,3004,0.964285714285714,0.5,0.1
18,408,3004,0.964285714285714,0.5,0.1
19,245,3004,0.964285714285714,0.5,0.1
20,345,3004,0.964285714285714,0.5,0.1
21,464,3004,0.964285714285714,0.5,0.1
22,410,3004,0.964285714285714,0.5,0.1
23,746,3004,0.964285714285714,0.5,0.1
24,950,3004,0.964285714285714,0.5,0.1
25,1521,3004,0.964285714285714,0.5,0.1
26,2525,3004,0.964285714285714,0.5,0.1
27,4797,3004,0.964285714285714,0.5,0.1
28,7484,3004,0.964285714285714,0.5,0.1
29,10897,3004,0.964285714285714,0.5,0.1
30,12572,3004,0.964285714285714,0.5,0.1
31,11931,3004,0.964285714285714,0.5,0.1
32,14684,3004,0.964285714285714,0.5,0.1
33,15502,3004,0.964285714285714,0.5,0.1
34,17267,3004,0.964285714285714,0.5,0.1
35,16513,3004,0.964285714285714,0.5,0.1
36,14904,3004,0.964285714285714,0.5,0.1
37,17182,3004,0.964285714285714,0.5,0.1
38,16560,3004,0.964285714285714,0.5,0.1
39,16439,3004,0.964285714285714,0.5,0.1
40,15976,3004,0.964285714285714,0.5,0.1
41,16612,3004,0.964285714285714,0.5,0.1
42,17550,3004,0.964285714285714,0.5,0.1
43,18372,3004,0.964285714285714,0.5,0.1
44,16366,3004,0.964285714285714,0.5,0.1
45,17207,3004,0.964285714285714,0.5,0.1
46,17834,3004,0.964285714285714,0.5,0.1
47,19303,3004,0.964285714285714,0.5,0.1
48,19613,3004,0.964285714285714,0.5,0.1
49,16473,3004,0.964285714285714,0.5,0.1
50,18512,3004,0.964285714285714,0.5,0.1
51,18212,3004,0.964285714285714,0.5,0.1
52,17600,3004,0.964285714285714,0.5,0.1
53,17776,3004,0.964285714285714,0.5,0.1
54,17397,3004,0.964285714285714,0.5,0.1
55,18291,3004,0.964285714285714,0.5,0.1
56,17885,3004,0.964285714285714,0.5,0.1
57,18816,3004,0.964285714285714,0.5,0.1
58,18263,3004,0.964285714285714,0.5,0.1
59,16970,3004,0.964285714285714,0.5,0.1
60,16824,3004,0.964285714285714,0.5,0.1
61,20088,3004,0.964285714285714,0.5,0.1
62,21075,3004,0.964285714285714,0.5,0.1
63,18194,3004,0.964285714285714,0.5,0.1
64,19425,3004,0.964285714285714,0.5,0.1
65,21100,3004,0.964285714285714,0.5,0.1
66,20300,3004,0.964285714285714,0.5,0.1
67,20341,3004,0.964285714285714,0.5,0.1
68,18585,3004,0.964285714285714,0.5,0.1
69,19573,3004,0.964285714285714,0.5,0.1
70,19981,3004,0.964285714285714,0.5,0.1
71,18799,3004,0.964285714285714,0.5,0.1
72,18826,3004,0.964285714285714,0.5,0.1
73,20844,3004,0.964285714285714,0.5,0.1
74,19104,3004,0.964285714285714,0.5,0.1
75,21280,3004,0.964285714285714,0.5,0.1
76,19546,3004,0.964285714285714,0.5,0.1
77,20819,3004,0.964285714285714,0.5,0.1
78,19678,3004,0.964285714285714,0.5,0.1
79,19913,3004,0.964285714285714,0.5,0.1
80,20352,3004,0.964285714285714,0.5,0.1
81,20571,3004,0.964285714285714,0.5,0.1
82,22081,3004,0.964285714285714,0.5,0.1
83,19961,3004,0.964285714285714,0.5,0.1
84,20531,3004,0.964285714285714,0.5,0.1
85,18670,3004,0.964285714285714,0.5,0.1
86,17407,3004,0.964285714285714,0.5,0.1
87,20660,3004,0.964285714285714,0.5,0.1
88,18340,3004,0.964285714285714,0.5,0.1
89,20512,3004,0.964285714285714,0.5,0.1
90,19707,3004,0.964285714285714,0.5,0.1
91,18957,3004,0.964285714285714,0.5,0.1
92,21004,3004,0.964285714285714,0.5,0.1
93,20506,3004,0.964285714285714,0.5,0.1
94,21044,3004,0.964285714285714,0.5,0.1
95,20705,3004,0.964285714285714,0.5,0.1
96,19243,3004,0.964285714285714,0.5,0.1
97,18410,3004,0.964285714285714,0.5,0.1
98,18303,3004,0.964285714285714,0.5,0.1
99,19869,3004,0.964285714285714,0.5,0.1
100,19906,3004,0.964285714285714,0.5,0.1
0,20000,3005,0.964285714285714,0.5,0.1
1,3497,3005,0.964285714285714,0.5,0.1
2,1549,3005,0.964285714285714,0.5,0.1
3,1106,3005,0.964285714285714,0.5,0.1
4,983,3005,0.964285714285714,0.5,0.1
5,380,3005,0.964285714285714,0.5,0.1
6,493,3005,0.964285714285714,0.5,0.1
7,333,3005,0.964285714285714,0.5,0.1
8,255,3005,0.964285714285714,0.5,0.1
9,123,3005,0.964285714285714,0.5,0.1
10,3,3005,0.964285714285714,0.5,0.1
0,20000,3006,0.964285714285714,0.5,0.1
1,3377,3006,0.964285714285714,0.5,0.1
2,1187,3006,0.964285714285714,0.5,0.1
3,471,3006,0.964285714285714,0.5,0.1
4,57,3006,0.964285714285714,0.5,0.1
5,1,3006,0.964285714285714,0.5,0.1
0,20000,3007,0.964285714285714,0.5,0.1
1,2591,3007,0.964285714285714,0.5,0.1
2,1577,3007,0.964285714285714,0.5,0.1
3,671,3007,0.964285714285714,0.5,0.1
4,572,3007,0.964285714285714,0.5,0.1
5,330,3007,0.964285714285714,0.5,0.1
6,328,3007,0.964285714285714,0.5,0.1
7,118,3007,0.964285714285714,0.5,0.1
8,1,3007,0.964285714285714,0.5,0.1
0,20000,3008,0.964285714285714,0.5,0.1
1,3545,3008,0.964285714285714,0.5,0.1
2,1688,3008,0.964285714285714,0.5,0.1
3,845,3008,0.964285714285714,0.5,0.1
4,651,3008,0.964285714285714,0.5,0.1
5,404,3008,0.964285714285714,0.5,0.1
6,121,3008,0.964285714285714,0.5,0.1
7,114,3008,0.964285714285714,0.5,0.1
8,1,3008,0.964285714285714,0.5,0.1
0,20000,3009,0.964285714285714,0.5,0.1
1,4243,3009,0.964285714285714,0.5,0.1
2,1779,3009,0.964285714285714,0.5,0.1
3,1247,3009,0.964285714285714,0.5,0.1
4,640,3009,0.964285714285714,0.5,0.1
5,472,3009,0.964285714285714,0.5,0.1
6,504,3009,0.964285714285714,0.5,0.1
7,623,3009,0.964285714285714,0.5,0.1
8,711,3009,0.964285714285714,0.5,0.1
9,767,3009,0.964285714285714,0.5,0.1
10,1070,3009,0.964285714285714,0.5,0.1
11,1291,3009,0.964285714285714,0.5,0.1
12,1240,3009,0.964285714285714,0.5,0.1
13,1447,3009,0.964285714285714,0.5,0.1
14,2703,3009,0.964285714285714,0.5,0.1
15,3705,3009,0.964285714285714,0.5,0.1
16,4595,3009,0.964285714285714,0.5,0.1
17,6764,3009,0.964285714285714,0.5,0.1
18,9161,3009,0.964285714285714,0.5,0.1
19,10926,3009,0.964285714285714,0.5,0.1
20,11638,3009,0.964285714285714,0.5,0.1
21,12351,3009,0.964285714285714,0.5,0.1
22,12133,3009,0.964285714285714,0.5,0.1
23,12853,3009,0.964285714285714,0.5,0.1
24,14443,3009,0.964285714285714,0.5,0.1
25,15467,3009,0.964285714285714,0.5,0.1
26,17142,3009,0.964285714285714,0.5,0.1
27,14689,3009,0.964285714285714,0.5,0.1
28,16446,3009,0.964285714285714,0.5,0.1
29,16425,3009,0.964285714285714,0.5,0.1
30,16607,3009,0.964285714285714,0.5,0.1
31,17161,3009,0.964285714285714,0.5,0.1
32,17448,3009,0.964285714285714,0.5,0.1
33,20189,3009,0.964285714285714,0.5,0.1
34,18256,3009,0.964285714285714,0.5,0.1
35,16880,3009,0.964285714285714,0.5,0.1
36,17888,3009,0.964285714285714,0.5,0.1
37,19130,3009,0.964285714285714,0.5,0.1
38,17490,3009,0.964285714285714,0.5,0.1
39,18654,3009,0.964285714285714,0.5,0.1
40,19334,3009,0.964285714285714,0.5,0.1
41,19242,3009,0.964285714285714,0.5,0.1
42,20524,3009,0.964285714285714,0.5,0.1
43,18697,3009,0.964285714285714,0.5,0.1
44,19921,3009,0.964285714285714,0.5,0.1
45,19388,3009,0.964285714285714,0.5,0.1
46,20501,3009,0.964285714285714,0.5,0.1
47,20649,3009,0.964285714285714,0.5,0.1
48,20839,3009,0.964285714285714,0.5,0.1
49,17475,3009,0.964285714285714,0.5,0.1
50,18493,3009,0.964285714285714,0.5,0.1
51,20166,3009,0.964285714285714,0.5,0.1
52,20410,3009,0.964285714285714,0.5,0.1
53,19949,3009,0.964285714285714,0.5,0.1
54,21410,3009,0.964285714285714,0.5,0.1
55,18591,3009,0.964285714285714,0.5,0.1
56,21144,3009,0.964285714285714,0.5,0.1
57,19344,3009,0.964285714285714,0.5,0.1
58,20923,3009,0.964285714285714,0.5,0.1
59,19110,3009,0.964285714285714,0.5,0.1
60,20200,3009,0.964285714285714,0.5,0.1
61,20960,3009,0.964285714285714,0.5,0.1
62,21506,3009,0.964285714285714,0.5,0.1
63,18358,3009,0.964285714285714,0.5,0.1
64,21349,3009,0.964285714285714,0.5,0.1
65,20059,3009,0.964285714285714,0.5,0.1
66,18720,3009,0.964285714285714,0.5,0.1
67,19401,3009,0.964285714285714,0.5,0.1
68,18403,3009,0.964285714285714,0.5,0.1
69,20394,3009,0.964285714285714,0.5,0.1
70,20073,3009,0.964285714285714,0.5,0.1
71,21530,3009,0.964285714285714,0.5,0.1
72,18820,3009,0.964285714285714,0.5,0.1
73,19464,3009,0.964285714285714,0.5,0.1
74,18924,3009,0.964285714285714,0.5,0.1
75,22413,3009,0.964285714285714,0.5,0.1
76,21117,3009,0.964285714285714,0.5,0.1
77,22591,3009,0.964285714285714,0.5,0.1
78,20580,3009,0.964285714285714,0.5,0.1
79,20738,3009,0.964285714285714,0.5,0.1
80,19876,3009,0.964285714285714,0.5,0.1
81,19159,3009,0.964285714285714,0.5,0.1
82,19557,3009,0.964285714285714,0.5,0.1
83,20073,3009,0.964285714285714,0.5,0.1
84,21203,3009,0.964285714285714,0.5,0.1
85,21077,3009,0.964285714285714,0.5,0.1
86,22090,3009,0.964285714285714,0.5,0.1
87,19062,3009,0.964285714285714,0.5,0.1
88,20480,3009,0.964285714285714,0.5,0.1
89,21651,3009,0.964285714285714,0.5,0.1
90,20122,3009,0.964285714285714,0.5,0.1
91,20096,3009,0.964285714285714,0.5,0.1
92,20569,3009,0.964285714285714,0.5,0.1
93,21598,3009,0.964285714285714,0.5,0.1
94,18552,3009,0.964285714285714,0.5,0.1
95,18358,3009,0.964285714285714,0.5,0.1
96,19373,3009,0.964285714285714,0.5,0.1
97,19454,3009,0.964285714285714,0.5,0.1
98,21537,3009,0.964285714285714,0.5,0.1
99,21540,3009,0.964285714285714,0.5,0.1
100,20481,3009,0.964285714285714,0.5,0.1
0,20000,3010,0.964285714285714,0.5,0.1
1,3016,3010,0.964285714285714,0.5,0.1
2,1355,3010,0.964285714285714,0.5,0.1
3,1003,3010,0.964285714285714,0.5,0.1
4,642,3010,0.964285714285714,0.5,0.1
5,280,3010,0.964285714285714,0.5,0.1
6,171,3010,0.964285714285714,0.5,0.1
7,4,3010,0.964285714285714,0.5,0.1
8,1,3010,0.964285714285714,0.5,0.1
0,20000,3011,0.964285714285714,0.5,0.1
1,3279,3011,0.964285714285714,0.5,0.1
2,1449,3011,0.964285714285714,0.5,0.1
3,664,3011,0.964285714285714,0.5,0.1
4,455,3011,0.964285714285714,0.5,0.1
5,337,3011,0.964285714285714,0.5,0.1
6,489,3011,0.964285714285714,0.5,0.1
7,490,3011,0.964285714285714,0.5,0.1
8,509,3011,0.964285714285714,0.5,0.1
9,257,3011,0.964285714285714,0.5,0.1
10,224,3011,0.964285714285714,0.5,0.1
11,92,3011,0.964285714285714,0.5,0.1
12,1,3011,0.964285714285714,0.5,0.1
0,20000,3012,0.964285714285714,0.5,0.1
1,2988,3012,0.964285714285714,0.5,0.1
2,1611,3012,0.964285714285714,0.5,0.1
3,819,3012,0.964285714285714,0.5,0.1
4,225,3012,0.964285714285714,0.5,0.1
5,55,3012,0.964285714285714,0.5,0.1
6,117,3012,0.964285714285714,0.5,0.1
7,55,3012,0.964285714285714,0.5,0.1
8,2,3012,0.964285714285714,0.5,0.1
0,20000,3013,0.964285714285714,0.5,0.1
1,3723,3013,0.964285714285714,0.5,0.1
2,1618,3013,0.964285714285714,0.5,0.1
3,839,3013,0.964285714285714,0.5,0.1
4,647,3013,0.964285714285714,0.5,0.1
5,500,3013,0.964285714285714,0.5,0.1
6,614,3013,0.964285714285714,0.5,0.1
7,642,3013,0.964285714285714,0.5,0.1
8,475,3013,0.964285714285714,0.5,0.1
9,349,3013,0.964285714285714,0.5,0.1
10,155,3013,0.964285714285714,0.5,0.1
11,344,3013,0.964285714285714,0.5,0.1
12,495,3013,0.964285714285714,0.5,0.1
13,777,3013,0.964285714285714,0.5,0.1
14,1405,3013,0.964285714285714,0.5,0.1
15,2315,3013,0.964285714285714,0.5,0.1
16,4512,3013,0.964285714285714,0.5,0.1
17,7604,3013,0.964285714285714,0.5,0.1
18,11394,3013,0.964285714285714,0.5,0.1
19,13557,3013,0.964285714285714,0.5,0.1
20,15143,3013,0.964285714285714,0.5,0.1
21,14897,3013,0.964285714285714,0.5,0.1
22,15862,3013,0.964285714285714,0.5,0.1
23,16161,3013,0.964285714285714,0.5,0.1
24,15175,3013,0.964285714285714,0.5,0.1
25,17247,3013,0.964285714285714,0.5,0.1
26,17423,3013,0.964285714285714,0.5,0.1
27,17506,3013,0.964285714285714,0.5,0.1
28,17616,3013,0.964285714285714,0.5,0.1
29,16689,3013,0.964285714285714,0.5,0.1
30,16787,3013,0.964285714285714,0.5,0.1
31,15908,3013,0.964285714285714,0.5,0.1
32,18873,3013,0.964285714285714,0.5,0.1
33,18670,3013,0.964285714285714,0.5,0.1
34,18640,3013,0.964285714285714,0.5,0.1
35,18581,3013,0.964285714285714,0.5,0.1
36,18084,3013,0.964285714285714,0.5,0.1
37,18074,3013,0.964285714285714,0.5,0.1
38,19037,3013,0.964285714285714,0.5,0.1
39,18544,3013,0.964285714285714,0.5,0.1
40,19485,3013,0.964285714285714,0.5,0.1
41,19909,3013,0.964285714285714,0.5,0.1
42,18726,3013,0.964285714285714,0.5,0.1
43,18988,3013,0.964285714285714,0.5,0.1
44,20141,3013,0.964285714285714,0.5,0.1
45,20285,3013,0.964285714285714,0.5,0.1
46,17099,3013,0.964285714285714,0.5,0.1
47,23137,3013,0.964285714285714,0.5,0.1
48,20083,3013,0.964285714285714,0.5,0.1
49,19084,3013,0.964285714285714,0.5,0.1
50,19396,3013,0.964285714285714,0.5,0.1
51,18462,3013,0.964285714285714,0.5,0.1
52,18882,3013,0.964285714285714,0.5,0.1
53,18946,3013,0.964285714285714,0.5,0.1
54,18888,3013,0.964285714285714,0.5,0.1
55,18835,3013,0.964285714285714,0.5,0.1
56,19436,3013,0.964285714285714,0.5,0.1
57,20165,3013,0.964285714285714,0.5,0.1
58,21054,3013,0.964285714285714,0.5,0.1
59,21043,3013,0.964285714285714,0.5,0.1
60,18119,3013,0.964285714285714,0.5,0.1
61,18559,3013,0.964285714285714,0.5,0.1
62,20018,3013,0.964285714285714,0.5,0.1
63,20066,3013,0.964285714285714,0.5,0.1
64,21435,3013,0.964285714285714,0.5,0.1
65,22188,3013,0.964285714285714,0.5,0.1
66,18219,3013,0.964285714285714,0.5,0.1
67,20386,3013,0.964285714285714,0.5,0.1
68,19025,3013,0.964285714285714,0.5,0.1
69,19121,3013,0.964285714285714,0.5,0.1
70,21251,3013,0.964285714285714,0.5,0.1
71,20889,3013,0.964285714285714,0.5,0.1
72,18795,3013,0.964285714285714,0.5,0.1
73,18182,3013,0.964285714285714,0.5,0.1
74,20656,3013,0.964285714285714,0.5,0.1
75,20044,3013,0.964285714285714,0.5,0.1
76,17864,3013,0.964285714285714,0.5,0.1
77,20589,3013,0.964285714285714,0.5,0.1
78,18424,3013,0.964285714285714,0.5,0.1
79,18566,3013,0.964285714285714,0.5,0.1
80,19419,3013,0.964285714285714,0.5,0.1
81,19242,3013,0.964285714285714,0.5,0.1
82,18864,3013,0.964285714285714,0.5,0.1
83,20722,3013,0.964285714285714,0.5,0.1
84,21017,3013,0.964285714285714,0.5,0.1
85,19608,3013,0.964285714285714,0.5,0.1
86,20840,3013,0.964285714285714,0.5,0.1
87,20019,3013,0.964285714285714,0.5,0.1
88,20667,3013,0.964285714285714,0.5,0.1
89,18850,3013,0.964285714285714,0.5,0.1
90,20460,3013,0.964285714285714,0.5,0.1
91,19126,3013,0.964285714285714,0.5,0.1
92,19756,3013,0.964285714285714,0.5,0.1
93,17247,3013,0.964285714285714,0.5,0.1
94,20386,3013,0.964285714285714,0.5,0.1
95,20665,3013,0.964285714285714,0.5,0.1
96,20241,3013,0.964285714285714,0.5,0.1
97,19137,3013,0.964285714285714,0.5,0.1
98,20074,3013,0.964285714285714,0.5,0.1
99,20415,3013,0.964285714285714,0.5,0.1
100,20485,3013,0.964285714285714,0.5,0.1
0,20000,3014,0.964285714285714,0.5,0.1
1,3570,3014,0.964285714285714,0.5,0.1
2,1636,3014,0.964285714285714,0.5,0.1
3,541,3014,0.964285714285714,0.5,0.1
4,505,3014,0.964285714285714,0.5,0.1
5,211,3014,0.964285714285714,0.5,0.1
6,203,3014,0.964285714285714,0.5,0.1
7,293,3014,0.964285714285714,0.5,0.1
8,348,3014,0.964285714285714,0.5,0.1
9,666,3014,0.964285714285714,0.5,0.1
10,600,3014,0.964285714285714,0.5,0.1
11,955,3014,0.964285714285714,0.5,0.1
12,1648,3014,0.964285714285714,0.5,0.1
13,2079,3014,0.964285714285714,0.5,0.1
14,3718,3014,0.964285714285714,0.5,0.1
15,5481,3014,0.964285714285714,0.5,0.1
16,8871,3014,0.964285714285714,0.5,0.1
17,12072,3014,0.964285714285714,0.5,0.1
18,16577,3014,0.964285714285714,0.5,0.1
19,17058,3014,0.964285714285714,0.5,0.1
20,16359,3014,0.964285714285714,0.5,0.1
21,16792,3014,0.964285714285714,0.5,0.1
22,16949,3014,0.964285714285714,0.5,0.1
23,19079,3014,0.964285714285714,0.5,0.1
24,17122,3014,0.964285714285714,0.5,0.1
25,17256,3014,0.964285714285714,0.5,0.1
26,16211,3014,0.964285714285714,0.5,0.1
27,19034,3014,0.964285714285714,0.5,0.1
28,17928,3014,0.964285714285714,0.5,0.1
29,18136,3014,0.964285714285714,0.5,0.1
30,19009,3014,0.964285714285714,0.5,0.1
31,18020,3014,0.964285714285714,0.5,0.1
32,18969,3014,0.964285714285714,0.5,0.1
